step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,221237140_stopped,221237140_accumulated_waiting_time,221237140_average_speed,221237260_stopped,221237260_accumulated_waiting_time,221237260_average_speed,221237272_stopped,221237272_accumulated_waiting_time,221237272_average_speed,221239539_stopped,221239539_accumulated_waiting_time,221239539_average_speed,221241076_stopped,221241076_accumulated_waiting_time,221241076_average_speed,221251086_stopped,221251086_accumulated_waiting_time,221251086_average_speed,221261813_stopped,221261813_accumulated_waiting_time,221261813_average_speed,cluster_221237147_7811951337_7811951340_stopped,cluster_221237147_7811951337_7811951340_accumulated_waiting_time,cluster_221237147_7811951337_7811951340_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1205.0,8,6298.0,787.25,0.0,0,0.0,1.0,1,466.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2314.0,0.0,0,0.0,1.0,1,191.0,0.0,8,5956.0
1210.0,8,6338.0,792.25,0.0,0,0.0,1.0,1,471.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2329.0,0.0,0,0.0,1.0,1,196.0,0.0,8,5981.0
1215.0,8,6378.0,708.6666666666666,0.7962403099000868,0,0.0,1.0,1,476.0,0.0,0,0.0,1.0,0,0.0,0.24725507860610307,3,2985.0,0.0,3,2344.0,0.0,0,0.0,1.0,1,201.0,0.0,8,6006.0
1220.0,8,6418.0,713.1111111111111,0.8759234485154358,0,0.0,1.0,1,481.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2359.0,0.0,0,0.0,1.0,1,206.0,0.1359994705259203,8,6031.0
1225.0,8,6458.0,717.5555555555555,1.006008439119749,0,0.0,1.0,1,486.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2374.0,0.0,0,0.0,1.0,1,211.0,0.15619700020221844,8,6056.0
1230.0,9,6500.0,722.2222222222222,0.002272176359099592,0,0.0,1.0,1,491.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2389.0,0.0,0,0.0,1.0,2,218.0,0.0003527874294298131,9,6083.0
1235.0,9,6545.0,727.2222222222222,0.0,0,0.0,1.0,1,496.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2404.0,0.0,0,0.0,1.0,2,228.0,0.0,9,6113.0
1240.0,9,6590.0,732.2222222222222,0.0,0,0.0,1.0,1,501.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2419.0,0.0,0,0.0,1.0,2,238.0,0.0,9,6143.0
1245.0,9,6635.0,737.2222222222222,0.0,0,0.0,1.0,1,506.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2434.0,0.0,0,0.0,1.0,2,248.0,0.0,9,6173.0
1250.0,9,6680.0,742.2222222222222,0.0,0,0.0,1.0,1,511.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2449.0,0.0,0,0.0,1.0,2,258.0,0.0,9,6203.0
1255.0,9,6725.0,747.2222222222222,0.0,0,0.0,1.0,1,516.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2464.0,0.0,0,0.0,1.0,2,268.0,0.0,9,6233.0
1260.0,9,6770.0,752.2222222222222,0.0,0,0.0,1.0,1,521.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2479.0,0.0,0,0.0,1.0,2,278.0,0.0,9,6263.0
1265.0,9,6815.0,757.2222222222222,0.0,0,0.0,1.0,1,526.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2494.0,0.0,0,0.0,1.0,2,288.0,0.0,9,6293.0
1270.0,9,6860.0,762.2222222222222,0.0,0,0.0,1.0,1,531.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2509.0,0.0,0,0.0,1.0,2,298.0,0.0,9,6323.0
1275.0,9,6905.0,767.2222222222222,0.0,0,0.0,1.0,1,536.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2524.0,0.0,0,0.0,1.0,2,308.0,0.0,9,6353.0
1280.0,9,6950.0,772.2222222222222,0.0,0,0.0,1.0,1,541.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2539.0,0.0,0,0.0,1.0,2,318.0,0.0,9,6383.0
1285.0,9,6995.0,699.5,0.5018169080116787,0,0.0,1.0,1,546.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2554.0,0.045286711721156045,0,0.0,1.0,2,328.0,0.0,9,6413.0
1290.0,9,7040.0,704.0,0.5037335398329296,0,0.0,1.0,1,551.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,3,2569.0,0.04545967909507037,0,0.0,1.0,2,338.0,0.0,9,6443.0
1295.0,10,7088.0,708.8,0.0005139878436510828,0,0.0,1.0,1,556.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2587.0,4.638508374664709e-05,0,0.0,1.0,2,348.0,0.0,10,6476.0
1300.0,10,7138.0,713.8,0.0,0,0.0,1.0,1,561.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2607.0,0.0,0,0.0,1.0,2,358.0,0.0,10,6511.0
1305.0,10,7188.0,718.8,0.0,0,0.0,1.0,1,566.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2627.0,0.0,0,0.0,1.0,2,368.0,0.0,10,6546.0
1310.0,10,7238.0,723.8,0.0,0,0.0,1.0,1,571.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2647.0,0.0,0,0.0,1.0,2,378.0,0.0,10,6581.0
1315.0,10,7288.0,728.8,0.0,0,0.0,1.0,1,576.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2667.0,0.0,0,0.0,1.0,2,388.0,0.0,10,6616.0
1320.0,10,7338.0,733.8,0.0,0,0.0,1.0,1,581.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2687.0,0.0,0,0.0,1.0,2,398.0,0.0,10,6651.0
1325.0,10,7388.0,738.8,0.0,0,0.0,1.0,1,586.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2707.0,0.0,0,0.0,1.0,2,408.0,0.0,10,6686.0
1330.0,10,7438.0,743.8,0.0,0,0.0,1.0,1,591.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2723.0,0.0,0,0.0,1.0,2,418.0,0.0,10,6717.0
1335.0,10,7488.0,748.8,0.0,0,0.0,1.0,1,596.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2738.0,0.0,0,0.0,1.0,2,428.0,0.0,10,6747.0
1340.0,10,7538.0,753.8,0.0,0,0.0,1.0,1,601.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2753.0,0.0,0,0.0,1.0,2,438.0,0.0,10,6777.0
1345.0,10,7588.0,758.8,0.0,0,0.0,1.0,1,606.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2768.0,0.0,0,0.0,1.0,2,448.0,0.0,10,6807.0
1350.0,10,7638.0,763.8,0.0,0,0.0,1.0,1,611.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2783.0,0.0,0,0.0,1.0,2,458.0,0.0,10,6837.0
1355.0,10,7688.0,698.9090909090909,0.9644608980138709,0,0.0,1.0,1,616.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2798.0,0.0,0,0.0,1.0,2,468.0,0.0,10,6867.0
1360.0,10,7738.0,703.4545454545455,1.0156930492311216,0,0.0,1.0,1,621.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2810.0,0.0,0,0.0,1.0,2,478.0,0.0,10,6894.0
1365.0,10,7788.0,708.0,0.5014874600486736,0,0.0,1.0,1,626.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2820.0,0.0,0,0.0,1.0,2,488.0,0.0,10,6919.0
1370.0,10,7838.0,712.5454545454545,1.3460113788297645,0,0.0,1.0,1,631.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2831.0,0.0,0,0.0,0.5228348712842492,2,498.0,0.0,10,6945.0
1375.0,10,7888.0,717.0909090909091,0.4374505046720607,0,0.0,1.0,1,636.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2846.0,0.0,0,0.0,1.0,2,508.0,0.0,10,6975.0
1380.0,10,7938.0,721.6363636363636,1.057621666724541,0,0.0,1.0,1,641.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2861.0,0.0,0,0.0,1.0,2,518.0,0.0,10,7005.0
1385.0,10,7988.0,726.1818181818181,0.7147027847181665,0,0.0,1.0,1,646.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2873.0,0.05552279042090874,0,0.0,1.0,2,528.0,0.0,10,7032.0
1390.0,10,8038.0,730.7272727272727,1.0513045333802111,0,0.0,1.0,1,651.0,0.20418054372923247,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2883.0,0.0,0,0.0,1.0,2,538.0,0.0,10,7057.0
1395.0,10,8088.0,735.2727272727273,1.973046474473086,0,0.0,1.0,1,656.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2893.0,0.0,0,0.0,1.0,2,548.0,0.0,10,7082.0
1400.0,10,8138.0,813.8,0.0,0,0.0,1.0,1,661.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2903.0,0.0,0,0.0,1.0,2,558.0,0.0,10,7107.0
1405.0,10,8188.0,818.8,0.0,0,0.0,1.0,1,666.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2913.0,0.0,0,0.0,1.0,2,568.0,0.0,10,7132.0
1410.0,10,8238.0,823.8,0.0,0,0.0,1.0,1,671.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2923.0,0.0,0,0.0,1.0,2,578.0,0.0,10,7157.0
1415.0,10,8288.0,828.8,0.0,0,0.0,1.0,1,676.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2933.0,0.0,0,0.0,1.0,2,588.0,0.0,10,7182.0
1420.0,10,8338.0,833.8,0.0,0,0.0,1.0,1,681.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2943.0,0.0,0,0.0,1.0,2,598.0,0.0,10,7207.0
1425.0,10,8388.0,762.5454545454545,0.22667346848809924,0,0.0,1.0,1,686.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2953.0,0.0,0,0.0,1.0,2,608.0,0.0,10,7232.0
1430.0,10,8438.0,767.0909090909091,1.113507144707678,0,0.0,1.0,1,691.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,4,2963.0,0.07864328123066851,0,0.0,1.0,2,618.0,0.0,10,7257.0
1435.0,11,8490.0,771.8181818181819,0.0007735328418776002,0,0.0,1.0,1,696.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,2975.0,5.463203457119126e-05,0,0.0,1.0,2,628.0,0.0,11,7284.0
1440.0,11,8545.0,776.8181818181819,0.0,0,0.0,1.0,1,701.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,2990.0,0.0,0,0.0,1.0,2,638.0,0.0,11,7314.0
1445.0,11,8600.0,781.8181818181819,0.0,0,0.0,1.0,1,706.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3005.0,0.0,0,0.0,1.0,2,648.0,0.0,11,7344.0
1450.0,11,8655.0,786.8181818181819,0.0,0,0.0,1.0,1,711.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3020.0,0.0,0,0.0,1.0,2,658.0,0.0,11,7374.0
1455.0,11,8710.0,791.8181818181819,0.0,0,0.0,1.0,1,716.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3035.0,0.0,0,0.0,1.0,2,668.0,0.0,11,7404.0
1460.0,11,8765.0,796.8181818181819,0.0,0,0.0,1.0,1,721.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3050.0,0.0,0,0.0,1.0,2,678.0,0.0,11,7434.0
1465.0,11,8820.0,801.8181818181819,0.0,0,0.0,1.0,1,726.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3065.0,0.0,0,0.0,1.0,2,688.0,0.0,11,7464.0
1470.0,11,8875.0,806.8181818181819,0.0,0,0.0,1.0,1,731.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3080.0,0.0,0,0.0,1.0,2,698.0,0.0,11,7494.0
1475.0,11,8930.0,811.8181818181819,0.0,0,0.0,1.0,1,736.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3095.0,0.0,0,0.0,1.0,2,708.0,0.0,11,7524.0
1480.0,11,8985.0,816.8181818181819,0.0,0,0.0,1.0,1,741.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3110.0,0.0,0,0.0,1.0,2,718.0,0.0,11,7554.0
1485.0,11,9040.0,821.8181818181819,0.0,0,0.0,1.0,1,746.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3125.0,0.0,0,0.0,1.0,2,728.0,0.0,11,7584.0
1490.0,11,9095.0,826.8181818181819,0.0,0,0.0,1.0,1,751.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3140.0,0.0,0,0.0,1.0,2,738.0,0.0,11,7614.0
1495.0,11,9150.0,831.8181818181819,0.0,0,0.0,1.0,1,756.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3155.0,0.0,0,0.0,1.0,2,748.0,0.0,11,7644.0
1500.0,11,9205.0,767.0833333333334,0.9342593855186235,0,0.0,1.0,1,761.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3170.0,0.0,0,0.0,1.0,2,758.0,0.0,11,7674.0
1505.0,11,9260.0,771.6666666666666,0.858244856543243,0,0.0,1.0,1,766.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3185.0,0.0,0,0.0,1.0,2,768.0,0.0,11,7704.0
1510.0,11,9315.0,776.25,0.6703256325029732,0,0.0,1.0,1,771.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3200.0,0.0,0,0.0,1.0,2,778.0,0.0,11,7734.0
1515.0,11,9370.0,780.8333333333334,1.5215698354887117,0,0.0,1.0,1,776.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3215.0,0.0,0,0.0,0.6443148590178499,2,788.0,0.0,11,7764.0
1520.0,11,9425.0,785.4166666666666,0.6060834605530264,0,0.0,1.0,1,781.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3230.0,0.0,0,0.0,1.0,2,798.0,0.0,11,7794.0
1525.0,11,9480.0,790.0,1.4326002699916922,0,0.0,1.0,1,786.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3245.0,0.10110672318589951,0,0.0,1.0,2,808.0,0.0,11,7824.0
1530.0,11,9535.0,794.5833333333334,0.5201452188012047,0,0.0,1.0,1,791.0,0.11012879116818994,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3260.0,0.0,0,0.0,1.0,2,818.0,0.0,11,7854.0
1535.0,11,9590.0,799.1666666666666,1.3081014636081965,0,0.0,1.0,1,796.0,0.2769604097189041,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3275.0,0.0,0,0.0,1.0,2,828.0,0.0,11,7884.0
1540.0,11,9645.0,876.8181818181819,0.0,0,0.0,1.0,1,801.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3290.0,0.0,0,0.0,1.0,2,838.0,0.0,11,7914.0
1545.0,11,9700.0,881.8181818181819,0.0,0,0.0,1.0,1,806.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3305.0,0.0,0,0.0,1.0,2,848.0,0.0,11,7944.0
1550.0,11,9755.0,886.8181818181819,0.0,0,0.0,1.0,1,811.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3320.0,0.0,0,0.0,1.0,2,858.0,0.0,11,7974.0
1555.0,11,9810.0,891.8181818181819,0.0,0,0.0,1.0,1,816.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3335.0,0.0,0,0.0,1.0,2,868.0,0.0,11,8004.0
1560.0,11,9865.0,896.8181818181819,0.0,0,0.0,1.0,1,821.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3350.0,0.0,0,0.0,1.0,2,878.0,0.0,11,8034.0
1565.0,11,9920.0,901.8181818181819,0.0,0,0.0,1.0,1,826.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3365.0,0.0,0,0.0,1.0,2,888.0,0.0,11,8064.0
1570.0,11,9975.0,831.25,0.4074838280192732,0,0.0,1.0,1,831.0,0.0,0,0.0,1.0,0,0.0,0.14680478080879966,3,2985.0,0.0,5,3380.0,0.0,0,0.0,1.0,2,898.0,0.0,11,8094.0
1575.0,11,10030.0,835.8333333333334,1.262319577054586,0,0.0,1.0,1,836.0,0.0,0,0.0,1.0,0,0.0,0.4547776772416848,3,2985.0,0.0,5,3395.0,0.0,0,0.0,1.0,2,908.0,0.0,11,8124.0
1580.0,11,10085.0,840.4166666666666,0.7999650220770927,0,0.0,1.0,1,841.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3410.0,0.0,0,0.0,1.0,2,918.0,0.09606818041637681,11,8154.0
1585.0,12,10142.0,845.1666666666666,0.001796807059405627,0,0.0,1.0,1,846.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3424.0,0.0,0,0.0,1.0,3,930.0,0.0002157794153401925,12,8185.0
1590.0,12,10202.0,850.1666666666666,0.0,0,0.0,1.0,1,851.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3435.0,0.0,0,0.0,1.0,3,945.0,0.0,12,8216.0
1595.0,12,10262.0,855.1666666666666,0.0,0,0.0,1.0,1,856.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3450.0,0.0,0,0.0,1.0,3,960.0,0.0,12,8251.0
1600.0,12,10322.0,860.1666666666666,0.0,0,0.0,1.0,1,861.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3465.0,0.0,0,0.0,1.0,3,975.0,0.0,12,8286.0
1605.0,12,10382.0,865.1666666666666,0.0,0,0.0,1.0,1,866.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3476.0,0.0,0,0.0,1.0,3,990.0,0.0,12,8317.0
1610.0,12,10442.0,870.1666666666666,0.0,0,0.0,1.0,1,871.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3486.0,0.0,0,0.0,1.0,3,1005.0,0.0,12,8347.0
1615.0,12,10502.0,875.1666666666666,0.0,0,0.0,1.0,1,876.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3496.0,0.0,0,0.0,1.0,3,1020.0,0.0,12,8377.0
1620.0,12,10562.0,880.1666666666666,0.0,0,0.0,1.0,1,881.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3506.0,0.0,0,0.0,1.0,3,1035.0,0.0,12,8407.0
1625.0,12,10622.0,885.1666666666666,0.0,0,0.0,1.0,1,886.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3516.0,0.0,0,0.0,1.0,3,1050.0,0.0,12,8437.0
1630.0,12,10682.0,890.1666666666666,0.0,0,0.0,1.0,1,891.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3526.0,0.0,0,0.0,1.0,3,1065.0,0.0,12,8467.0
1635.0,12,10742.0,895.1666666666666,0.0,0,0.0,1.0,1,896.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3536.0,0.0,0,0.0,1.0,3,1080.0,0.0,12,8497.0
1640.0,12,10802.0,830.9230769230769,0.22287172924261536,0,0.0,1.0,1,901.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3546.0,0.0,0,0.0,1.0,3,1095.0,0.0,12,8527.0
1645.0,12,10862.0,835.5384615384615,0.9589531949022785,0,0.0,1.0,1,906.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3556.0,0.0,0,0.0,1.0,3,1110.0,0.0,12,8557.0
1650.0,12,10922.0,840.1538461538462,0.06242956948889701,0,0.0,1.0,1,911.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3566.0,0.0,0,0.0,1.0,3,1125.0,0.0,12,8587.0
1655.0,13,10986.0,845.0769230769231,0.0,0,0.0,1.0,1,916.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3576.0,0.0,0,0.0,1.0,3,1140.0,0.0,12,8617.0
1660.0,13,11051.0,850.0769230769231,0.0,0,0.0,1.0,1,921.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3586.0,0.0,0,0.0,1.0,3,1155.0,0.0,12,8647.0
1665.0,13,11116.0,855.0769230769231,0.0,0,0.0,1.0,1,926.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3596.0,0.0,0,0.0,1.0,3,1170.0,0.0,12,8677.0
1670.0,13,11181.0,860.0769230769231,0.0,0,0.0,1.0,1,931.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3606.0,0.0,0,0.0,1.0,3,1185.0,0.0,12,8707.0
1675.0,13,11246.0,865.0769230769231,0.0,0,0.0,1.0,1,936.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3616.0,0.0,0,0.0,1.0,3,1200.0,0.0,12,8737.0
1680.0,13,11311.0,870.0769230769231,0.0,0,0.0,1.0,1,941.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3626.0,0.0,0,0.0,1.0,3,1215.0,0.0,12,8767.0
1685.0,13,11376.0,875.0769230769231,0.0,0,0.0,1.0,1,946.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3636.0,0.0,0,0.0,1.0,3,1230.0,0.0,12,8797.0
1690.0,13,11441.0,880.0769230769231,0.0,0,0.0,1.0,1,951.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3646.0,0.0,0,0.0,1.0,3,1245.0,0.0,12,8827.0
1695.0,13,11506.0,885.0769230769231,0.0,0,0.0,1.0,1,956.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3656.0,0.0,0,0.0,1.0,3,1260.0,0.0,12,8857.0
1700.0,13,11571.0,890.0769230769231,0.0,0,0.0,1.0,1,961.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3666.0,0.0,0,0.0,1.0,3,1275.0,0.0,12,8887.0
1705.0,13,11636.0,895.0769230769231,0.0,0,0.0,1.0,1,966.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3676.0,0.0,0,0.0,1.0,3,1290.0,0.0,12,8917.0
1710.0,13,11701.0,835.7857142857143,0.7601969953144087,0,0.0,1.0,1,971.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3686.0,0.0,0,0.0,1.0,3,1305.0,0.0,12,8947.0
1715.0,13,11766.0,840.4285714285714,0.7781822153666441,0,0.0,1.0,1,976.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3696.0,0.0,0,0.0,1.0,3,1320.0,0.0,12,8977.0
1720.0,13,11831.0,845.0714285714286,0.4359935304693437,0,0.0,1.0,1,981.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3706.0,0.0,0,0.0,1.0,3,1335.0,0.0,12,9007.0
1725.0,13,11896.0,849.7142857142857,0.9953418383203138,0,0.0,1.0,1,986.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3716.0,0.0,0,0.0,0.4873332920828085,3,1350.0,0.0,12,9037.0
1730.0,13,11961.0,854.3571428571429,0.5223853584035376,0,0.0,1.0,1,991.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3726.0,0.0,0,0.0,0.2557671813296449,3,1365.0,0.0,12,9067.0
1735.0,13,12026.0,859.0,0.7681332815805685,0,0.0,1.0,1,996.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3736.0,0.0,0,0.0,1.0,3,1380.0,0.0,12,9097.0
1740.0,13,12091.0,863.6428571428571,1.482175370828113,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3746.0,0.0,0,0.0,1.0,3,1395.0,0.0,12,9126.0
1745.0,13,12156.0,868.2857142857143,0.9974259647736617,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,0.48835370955801577,3,2985.0,0.0,5,3756.0,0.0,0,0.0,1.0,3,1410.0,0.0,12,9151.0
1750.0,13,12221.0,872.9285714285714,0.7505102520184173,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3766.0,0.0,0,0.0,1.0,3,1425.0,0.09186508036154986,12,9176.0
1755.0,13,12286.0,877.5714285714286,0.009685798030799043,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3776.0,0.0,0,0.0,1.0,3,1440.0,0.0011855755628548835,12,9201.0
1760.0,13,12351.0,950.0769230769231,0.0,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3786.0,0.0,0,0.0,1.0,3,1455.0,0.0,12,9226.0
1765.0,13,12416.0,955.0769230769231,0.0,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3796.0,0.0,0,0.0,1.0,3,1470.0,0.0,12,9251.0
1770.0,13,12481.0,960.0769230769231,0.0,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3806.0,0.0,0,0.0,1.0,3,1485.0,0.0,12,9276.0
1775.0,13,12546.0,965.0769230769231,0.0,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3816.0,0.0,0,0.0,1.0,3,1500.0,0.0,12,9301.0
1780.0,13,12611.0,900.7857142857143,0.7366022857142857,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3826.0,0.0,0,0.0,1.0,3,1515.0,0.0,12,9326.0
1785.0,13,12676.0,905.4285714285714,0.674064621820312,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3836.0,0.0,0,0.0,1.0,3,1530.0,0.0,12,9351.0
1790.0,13,12741.0,910.0714285714286,0.681458773164551,0,0.0,1.0,1,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2985.0,0.0,5,3846.0,0.0,0,0.0,1.0,3,1545.0,0.0,12,9376.0
